sentence_id,occurrences,speakers,accents,unk_occurrences,sentence,unk_rate,pattern
a07fe8ae1a746230d26d15484779c7c04fd04cae41f70101692873bfab999e89,2,2,2,0,I beg your pardon!,0.0,never_unk
a1b32e925dcff76b2caf49d937e7a7af6dcb6ef0acd94bb6772c6ab5e72c3ed0,2,2,2,0,"You can’t do that, it is written in our contract.",0.0,never_unk
a2492f87563968e80f707ead8ed0dfc5875e0ec17b4fda7a865da082fa156c1e,3,3,1,0,Now I will drift gently off to dreamland.,0.0,never_unk
a5ddb9dabb89d468439831ba3464a00718557583dae7125893e003b7acfe4359,2,2,2,0,One of the worst crooks in town!,0.0,never_unk
a63346c757ea36e52ab4416a36fe8af0d8c296913d7db3309ce4526736702579,2,2,2,0,Just as I thought!,0.0,never_unk
a65255b66cf0c77e0bc6416e563e08319895c5b59a9eba1019364fc1b3b9703a,2,2,2,0,"Since the miner had sacrificed everything to his destiny, the old man decided to become involved.",0.0,never_unk
a6acc6a1556284e32c4edf16e97998cea26c19e780cf82ef9e93cd83847197de,2,2,2,2,Pitch the straw through the door of the stable.,1.0,always_unk
a6d6ee31342c7a19cfc876c897459172,2,2,2,0,"When it comes to the crunch, our company will become insolvent.",0.0,never_unk
a78e783daf956d9984c805ff577837781eaa9253485cc4ad6a0c80fe6a101966,2,2,2,0,"There was a small building there, with a window at which people bought tickets to Africa.",0.0,never_unk
a9b943abe9e0605ab6d8a070a8febd4b3937129b7a373d59b709f73d45687ea4,2,2,2,2,The turf and gravel around it seemed charred as if by a sudden explosion.,1.0,always_unk
aa04f571e97c3e11698b686c700dd17c9eb54dda96a0ada261badc04f50523e8,2,2,2,2,"They walked in from the rain, all dishevelled and steaming.",1.0,always_unk
ab1a994b5f123782725df32e064b19386b4b024ce43cf409aeeb5b21df8747c0,2,2,1,0,"It's pretty straightforward, isn't it?",0.0,never_unk
ad003d72fe6c6c909368b4bf2eb9f92e0103a6db07acab15e9ab2eb6e434114d,2,2,2,0,Even me — I haven't thought of other women since I met the merchant's daughter.,0.0,never_unk
ad17c5fc7f7540e020ba7c0af2b5326dce8cf630ec9716f7936298a6c1a4c532,2,2,2,0,What are you talking about?,0.0,never_unk
adc984f3a22c59f3af9fad7bbec62493037ed47da592bbf1c0f753db44ae88f0,2,2,2,0,Do you think we will ever find a cure for cancer?,0.0,never_unk
ae1dcd2e0c669ceb37a226fb6c2a0a4d87510c766e93699d6fb724f48a0db92f,2,2,2,0,Heave the line over the port side.,0.0,never_unk
ae4b7b581b9245d573c031e941232c18e238f40ca95a31c741844c7ceac56f5e,2,2,2,0,A fresh start will work such wonders.,0.0,never_unk
ae8a68e8219c7346a7fc7f4a70bd6ed6185873642e541824571e2fbef3653d2a,2,2,2,2,"The flag is red, blue, and yellow.",1.0,always_unk
aeaa8c7e8213a58ac9c962907ba41fc7da9a9e2c825d54d2f33a83a0ffc4e634,2,2,2,0,I spilled coffee on my paper.,0.0,never_unk
af1bade7770d20ff14a840631553758ab4282855a1233a66a58f0577b68e5eec,2,2,2,2,He heard a muffled grating sound and saw the black mark jerk forward an inch or so.,1.0,always_unk
afb2ad9c149137f09b5db2e1043cf67c1f22c31b7a38909509f0ed6a13c67fd0,3,3,3,0,"At the first glance, it was really not very exciting.",0.0,never_unk
afd7f3d298bc43479ff491e86b8777233d231c3fa6fd25c8465d6d214af84441,2,2,2,0,Wouldn't do any good.,0.0,never_unk
aff6b8325373465b269dc9f51dc6273524190dfbadfa6bce5f07176d7f19a3d9,2,2,2,0,"What is it, dear?",0.0,never_unk
b21efc17d439b843206947a9c32d67180d64632128ce88008d07cfad420e7413,2,2,2,0,"It would have been visible to me, had I only looked up as it passed.",0.0,never_unk
b33df4c930d32024f3711c2d89049164a91d50919bebae736b325af6d14970fd,2,2,2,0,"I don't understand what you're talking about, the desert said.",0.0,never_unk
b3d5c8d6162797652bc446156d02df330048268a8d5b66d9ec65eb8d31cad559,2,2,1,0,What have you got there?,0.0,never_unk
b3e343e59ca9cddec4bbe221547ba1d8f0bfe2c18a8c487e6736288fdc509c7b,2,2,2,0,What is the weather in Brazil during the summer?,0.0,never_unk
b446f000ed3182aa0577eac394490ccc3211d1b9a8380bae26aad6c34b08fb23,2,2,2,2,Best to bend it while it's a twig.,1.0,always_unk
b4ebc58dba022922b78039859b164290a8c18c1a8a0d256da70e69980f4a465d,2,2,2,2,The hail pattered on the burnt brown grass.,1.0,always_unk
b52e679a999d7528874f0a2cd9e06c54ea63be781cb08303f03203be5a78d605,2,2,1,0,A strong bid may scare your partner stiff.,0.0,never_unk
b570c3acd8e582901e710ec276aaacb6e829ee3377863942f12450f6b54ae177,2,2,2,0,"Forget it, there is no such thing.",0.0,never_unk
b6b14cadbca0ad1809a7e1ebad2533966c2301a542b74623e68e3c0c0aa09844,2,2,2,0,But maybe people who felt that way had never learned the universal language.,0.0,never_unk
b713f85f43d4e8415ca15d9257ad77e7a87211c5fe0215d0036ca392b657aa63,3,3,3,3,"He grew strawberries, so you would not like it.",1.0,always_unk
b87d7e216bc6a93aceaa04dc0e2eb17b363e54bebabdf062ae4fd8ec252b4c67,2,2,2,0,I could see something in their faces.,0.0,never_unk
b8bb448cb05b5d10df276dedef2f45f7,2,2,2,0,What did I tell you?,0.0,never_unk
b91243d7818613721bfcf7a89f2258e5044377e653b06856bc2460460fcc5c7d,2,2,2,0,I just got rid of one crowd.,0.0,never_unk
b9a6b08416e46da7c8dd8c7bd1c55639da6214f8951156a004a1d2687aba0149,2,2,2,2,Most of them were staring quietly at the big table.,1.0,always_unk
b9dc4e625afbadbd9c3f5e36e98d450e9eca71d0034583cf37339c163307829b,2,2,2,0,A whole week in Bermuda.,0.0,never_unk
bd0d915efa257523c6ed0ec0235e3a321ad5dfb899bd246883c8ed6b232dafaf,2,2,2,0,My friend bought all the other sheep immediately.,0.0,never_unk
bda3ef2f46c6505238bc2d10f8a9ba2ecf33d0bdc52ce92495de6d3f3201cf33,2,2,2,0,As you were!,0.0,never_unk
be19afd10cfc0880d41a5a401a529bd9e0407ca936483d74f25aa926ea975c62,4,4,3,0,It was faintly marked with transverse stripes and slightly flattened from the perfect round.,0.0,never_unk
be36f0f45433a4717d49bff1dffccf48a70d830bb382a54546970c4372e9d903,2,2,2,0,"The sun thought about that, and decided to shine more brightly.",0.0,never_unk
bf3949ff440f338e1e3be16a8ea24f98ee9310ead63ed3fb7432d4177ae7cb8c,2,2,2,0,Would you like a cappuccino?,0.0,never_unk
bf4dd4a18d937351e936b3f8ec2f812542fef7710ed46dac6672864343a786e2,3,3,3,0,Can I pay in cash?,0.0,never_unk
bf7ed88f4c02a9b680cd5361d0fdcae9ad6d714aadae90b9d6e0dd1ba6741a6c,2,2,2,0,"Grow angry slowly, there's plenty of time.",0.0,never_unk
c15df2f330a438e2bcedf10794856e2808ffc41e00deaf7635a2823aa19288e7,2,2,2,0,Why are you doing this?,0.0,never_unk
c17a11937c520cd41c41928c021b43908f3d9a27b3f22d12606ea3af83f1430a,2,2,1,0,And that's another thing.,0.0,never_unk
c21c942a905b5f91fee7b2969d8c2111c602400d33878a8f1568d44f84878dbb,2,2,2,0,I had some problems in activating this coupon.,0.0,never_unk
c4901ad2ea19ef82a6d7ed15451530cd9d43dc8f6b1a54333ac2aa755a314a30,2,2,2,0,"With every day that passed, the boy's heart became more and more silent.",0.0,never_unk
c6674833802559dceb535e162609a1c8d9bfe2cfe553171385ea387ebec22fcc,2,2,2,0,It was a great success.,0.0,never_unk
c7d5c700492ef1b15cf7a37ce302a40c23f0545786b6d708d51570f0f4b0431c,2,2,2,0,The attic was dark and smelt of old dust.,0.0,never_unk
c9e21fc39fb1314e4feba509a9bc6deff012f6e78259a4a4d14fe1b9d1f9787f,2,2,2,0,What do you mean by that?,0.0,never_unk
ca8c852da360d9806ad37df9ee9cca342778da96249e0095278c4c48b93e73d2,2,2,2,0,She wasn't her type.,0.0,never_unk
cb1309190bab66e2ec950aa5f8ad1ba8504039de833c66f5165eb38f21ed3b3b,2,2,2,0,Where is my wife?,0.0,never_unk
cd59c8655f4574b2a8f134c688223f5925294904c6a92c5808b1458c31a50aa6,2,2,1,0,I'd propose a dictionary attack instead of brute force.,0.0,never_unk
cd6ffdd1c091faa5a6e19297c17f9ab047560ad486532f83ab417a8cfd04234b,3,3,2,0,The Englishman was disappointed.,0.0,never_unk
ce9bc564008d24931aec51eddf15ddccead3daaf4b0647468e33cf04188182e8,2,2,2,0,"He seemed unfriendly, and had looked irritated when the boy had entered.",0.0,never_unk
cecb266d94f1bef4ac52f130b7383c196b1027f7427fdf9f0a6a328297c68c5b,5,5,4,5,The crowd swayed a little as I elbowed my way through.,1.0,always_unk
ced3ed1f8141337e9d4a48983ba08ae3867ab6d105a502bbc56809ed0f8adca2,2,2,2,0,What are you here for this morning?,0.0,never_unk
cee1b8dfd7ac846fc575925014e62cc8d2d2904d4880bfd46c6c5fc911481655,2,2,1,0,What are you up to?,0.0,never_unk
cf5e6f27167fffd896acf2086ce375a06927ed74961a5195520d497c081e8852,2,2,2,2,The loafers and golf caddies were used to hanging out near the railway station.,1.0,always_unk
d1a2aa653b61a5856ebb3f627430d54c25995b9787de106c2ea9099edab3b450,2,2,2,0,The grass and bushes were wet with dew.,0.0,never_unk
d2df63484febad3e6ad70c521b452a750d24aa19207054609c69bc853200af64,3,3,3,0,It was only when I got this close to it that the strangeness of it was at all evident to me.,0.0,never_unk
d444844a992a4e7c38017557ccf412c2154951b201ab9db4f689eb8af38c4331,3,3,3,0,The two men hurried back and found the cylinder still lying in the same position.,0.0,never_unk
d48db4bc2b2fe9fe6df333b29bbd93fc71c46fc798100197aa4ee1a042575059,2,2,2,0,The horse galloped uncontrollably.,0.0,never_unk
d49d70ac432b746a64996d51bf31d9a37d2ddb226ff10a993f50db8d5bdf5117,2,2,2,0,"My wife pointed out to me the brightness of the red, green, and yellow signal lights.",0.0,never_unk
d5f6d912279131ebcf13cec74cada4b33a362722c3a813b338efa1cee6800ace,2,2,2,0,"You don't have to be rich, skinny, popular, or even own a cape to perform a random act of kindness.",0.0,never_unk
d811548300151bf196644da19591601c86e99f8253481999d7d8ad215f1c905e,2,2,2,0,Strange images passed through my mind.,0.0,never_unk
d8775b03b71570972abc5878a47dc00d7faa6a07a880400e430db0c2da8483e8,2,2,2,2,And they attacked an empty tent.,1.0,always_unk
d8bad291770b39fce6cbf2ca77913aa2bbbcc9f221ad65c89b8516c454528fc2,2,2,2,0,Henderson was taking it in.,0.0,never_unk
daa96b2355ffdfb8145b6464ba5f16200a4144a63d8b2a826225b1af8e81e21c,2,2,1,0,Just hurry up and get here.,0.0,never_unk
db539731fd5d2c5c4ad7143380dbcbb3a3499b8a73aceab8576bcd6b3958b4bf,3,3,3,3,"The Englishman prodded him, and the boy asked her about the man who cured people's illnesses.",1.0,always_unk
db90d653ff870407810deb7251af499e5d4b99fc9a6d21e6c7365a2f015b7776,2,2,1,0,"I've already had that experience with my sheep, and now it's happening with people.",0.0,never_unk
dc154475d9c9444002c84bc13ac19b33fd922289eca956fd9ee2f9890da76c73,2,2,1,0,"A friend had told the boy about the shop, and he had taken his sheep there.",0.0,never_unk
dd13d8a767ec01f22569d18c70842e6d1103c3d91969ddb79b8ffe5e924f66f8,2,2,2,0,Don't spank your kids!,0.0,never_unk
dd26f93c2701750c6d3fd3f49bf7276781f7d663e8c0bc0a4fdf315a99a07874,3,3,3,3,But that was simply because my eye was tired.,1.0,always_unk
dd64c6b052ee126ab534ad4a5840a7d333cfd413b1b5332668e1f23a55434070,2,2,1,0,I didn't know whose it was.,0.0,never_unk
de08fecea1d4da54b4172f7a3a344a5be98408e2c4b46c8098fc62ede02af7f3,2,2,2,0,Then leave with the caravan.,0.0,never_unk
df1830ea459af68f7ee5240f3beb61bb82a9d47920d34e82b70cb9d5945ff068,2,2,2,0,"Come to my ranch, and I'm gonna show you what damage the tornado has caused.",0.0,never_unk
df3c337cd0fc8c91aed58b60513e38b70359bc4678a0484a03cff550080b483d,2,2,2,0,How was that for a tight squeeze?,0.0,never_unk
df87f67c534ef15870d155e3faa63e49f1240c9e496fa4dbff12d5e842895341,2,2,2,0,"Here, let me show you, said Ann.",0.0,never_unk
e2e03243aada68b757ec6ab6d6e171eb3abb71c0898ce01e857c3616d4aeee6b,2,2,2,0,"Oh my god, they killed Kenny!",0.0,never_unk
e3e575fc542ef42f0b38d2c247b07d7735a9e5f48adcf17da4e9f39859e59fcd,2,2,2,0,A break in the dam almost caused a flood.,0.0,never_unk
e6f6cd0374f5236f15d55671f6c9b89485754f5d3323ef1d86f7cfe942c992e6,4,4,2,0,It seemed to him that it fell to earth about one hundred miles east of here.,0.0,never_unk
e9bbc9e26e5c488fb51b8e911d5df88ad98820000daf445af19be6e0af1a09b5,2,2,2,0,The pleasant hours fly by much too soon.,0.0,never_unk
eb633689253985933f2330ae514f4e671be3edd36239abe539bac11f760a90a2,2,2,2,0,Do you have Isabella's phone number?,0.0,never_unk
eb9a57662d6bd34ae5540e08e503e1c7125b6dbd29b3b6e19c6f90ecf3b50215,3,3,2,0,"Looking at the sun, he calculated that he would reach Tarifa before midday.",0.0,never_unk
ebec26e6e442f5af368ab6e96a3154cdb288ec7954427e60cab4c438be6cc223,2,2,2,0,Are you enjoying London?,0.0,never_unk
ebf6f1502cdb2887b4141c101ba5da6eaeee1c2336dcafb9b402d9d5cf8f20d8,2,2,2,0,A light purse makes a heavy heart.,0.0,never_unk
ecf7174d60bea06dac4117c382e07a8424b9b0310a6db15d43e0e64f5efa14b0,2,2,2,0,"She biked home, smiling all the way, knowing that she had won.",0.0,never_unk
ed41bd57210e87342a84a21ce41097d2ce8989a1fadba4c46804188ab1f7603a,2,2,2,0,Grape juice and water mix well.,0.0,never_unk
ee46d752e964aebd25eeb843280a274af04a32b4cc2342cda707b443c95a54c2,3,3,2,0,"In spite of this, I still believed that there were men in Mars.",0.0,never_unk
eef83cf4c152e6a97361e0535f4153009960b3091fb336ea9ace4e1544683d81,2,2,2,0,Fifty bucks ain't going to ruin me.,0.0,never_unk
efc5c6e0868be6056a7b5cf5bc139fc7a40552928746ae2efb9b7cbec2bb8c16,2,2,2,0,"Among these people were a couple of cyclists, a gardener I employed sometimes, and a girl carrying a baby.",0.0,never_unk
efd90486ed98ecb14612c0aefeb9c514cd08e095069bf436a782c478075df7ef,2,2,2,0,You can't have your cake and eat it too.,0.0,never_unk
f104f11bc624acfe9f3dbedd5527a70ceaf1fa9baf3b4461ea40b47c27bf7b6b,2,2,2,0,I'm going to wait here for you every day.,0.0,never_unk
f44b5b95683f5138d2651bcace694bc53e9d62c8f18d97feb639c19c84940447,2,2,2,0,It was no more exciting than an overturned carriage or a tree blown across the road.,0.0,never_unk
f453893670e82454b66652af19dda95fcae97e1f30206a7a21afcf5aa79499d0,4,4,2,0,"I need you to be spontaneous. He asked me out to ""din din.""",0.0,never_unk
f58f2b35c351f2f4e6887d3266440695418cbcc36bb426acc86ee72c675d454e,2,2,2,0,We sharpened our wits at university so we could handle this crisis.,0.0,never_unk
f6a3b990d7dbc8fa2e0c0e7ffb09844978641b27004833fff5b6c9ce699c21af,2,2,2,0,And the names of the people involved were very difficult to pronounce.,0.0,never_unk
f774207cee5b74e6f1793e9cfe489096c07b4462b2640dc369df06ea672ea33c,3,3,3,0,It was possible to sail the entire route in one go.,0.0,never_unk
f7e3892279631755bf9ebe3cbdb3c571f8ab3ae10b2fa1b5c57956df3913a70a,2,2,1,0,And who are you?,0.0,never_unk
f84603f9ab729a92c8647c2997c5c320cd1ff0c7231f2c9b746397ccd64f7825,2,2,1,0,I'll be right there.,0.0,never_unk
f8effbf83e5bbfd9b097be5d751f2a898ae3c165c5cb24962a225adbff59ac73,2,2,2,2,"Roll the dice, please.",1.0,always_unk
f9030ad0b66bf50663265b829743bffb02b679e2d588425e7264eb819fd80aab,2,2,2,0,"No, he's loyal.",0.0,never_unk
f923fc1e8f39bd9da5ece12c87a86d5cebd874bf188249b90be14c61ffd54cbb,2,2,2,2,The homeless seem to like soup.,1.0,always_unk
fae778a91ae4b61cf11305b0e853d562e091b244e645e32b33c6b379c416938f,2,2,2,0,"Sentences are built of nouns, verbs and sometimes adjectives.",0.0,never_unk
fafc46f4488ecc65ca56539c66a9c15bd037e0aa9bd8a60f9ea4fef40d7ad383,2,2,2,0,"Curse the moment I met that old man, he thought.",0.0,never_unk
fb453dfed8a5ec0e6ecfe426485bfe48,2,2,2,2,Why do people even eat peanut butter and jelly?,1.0,always_unk
fb8244b12bb339531f46fa69ffbd61020347cdda85c041bab4e0babb1b75346b,2,2,1,0,Nothing else remains over for us. We have no alternative.,0.0,never_unk
fc16416b3aab0a0244f1e12ebacd63e6f6fd858b6903944f06ad0807e95da4c4,2,2,1,0,"Yeah, I was in a wheel chair for months.",0.0,never_unk
fc38b0fa658335090f51c090d1e0e64eaa0aa08d2bc609828c12f46e5bf5aad3,2,2,2,2,Steam hissed from the broken valve.,1.0,always_unk
fc907713f6add92803820ff263c5eea367dc2ff7121ce944b733b514c3cfa275,2,2,2,0,Hundreds of observers saw the flame that night and the night after.,0.0,never_unk
fd110d5aaaf3a3309e40a9f4f7ab506a397411e0928540b4bdfd2aa220f1179f,2,2,2,0,I can't do that.,0.0,never_unk
fd71db711869e32f879c80e6f9a601d5e8a891872354617a90f4726fccc652cf,2,2,2,2,My roommate’s boyfriend is taking up two shelves of fridge space with his beer.,1.0,always_unk
fdb7f15323f13e69d0078833335d37e8e3787b902b959dabb3136de58488f89b,4,4,2,4,He disappeared into the tent.,1.0,always_unk
fdd133c21421c996332dd03009ec2adbcf89d7dc603bdb46ac817f1cf159938b,2,2,2,0,"Olivia, have you seen my keys?",0.0,never_unk
fe37145c7e48cdff57a53f16d8317fc8403709bac4a9efd2d61e0bc09130b726,2,2,2,0,Henderson went into the railway station to telegraph the news to London.,0.0,never_unk
